source_wallet,txn_count,No_Days_Active,initial_balance,Last_txn_out,current_balance,first_transaction_date,last_trasaction_date
0x7aadc19b1dde0fe812798a1205b4f55adde1e76b,75,29,0.02827991,0x4dbd4fc535ac27206064b68ffcf827b0a60bab3f,0.0205476891131876,2022-02-19,2022-12-30
0x9dfbcb6898a760611ddacdc498680e45064f9190,47,16,1.05389284,0xd95a1969c41112cee9a2c931e849bcef36a16f4c,0.0879140863619181,2022-06-05,2023-01-23
0x57af8fc2c26020723deadd0935831e74514cf59e,49,11,0.0034695718548331,0xc73fd8a867c95e62dd75be1e9d68226fb6797a48,9.1985095545e-05,2022-10-12,2023-01-01
0xc70aa0bc5c372ca2006204c91af480dacf621bac,1596,24,0.0,0xb0d502e938ed5f4df2e681fe6e419ff29631d62b,3.712235906734733,2022-11-18,2023-01-19
0x0c77c84c932c5bc7244f39db24b7c78513c506eb,27,8,0.842071518769559,0xef1c6e67703c7bd7107eed8303fbe6ec2554bf6b,0.0137019278605813,2022-04-01,2023-01-22
0x66b916954cfc395d3491f1f3c43c93988c68169a,113,31,0.7583547009778726,0xd95a1969c41112cee9a2c931e849bcef36a16f4c,0.003112642131752,2022-09-26,2023-01-21
0x060655f1e1f87086b27e35ce8eef99945e2f4f6b,156,39,0.2015932,0x1a4b46696b2bb4794eb3d4c26f1c55f9170fa4c5,0.0186927434701745,2021-12-20,2023-01-20
0x650f6e0e9dd0f8070d58176c7ae34a84f433ff32,714,33,0.0,0x9b6bf20ca2b5a4fdec681e75cfa9a7a5315bf36f,0.0010350596274232,2022-11-13,2023-01-22
0x425d8a3f3dc894d2ec4785a048178f421711e91b,42,23,0.0123734,0x5e9475b8db383387922d0aba50d6b5c5b8dd1d9e,0.0106000227333874,2022-08-19,2023-01-19
0x9a7e9d330c85fbc5c954264cd5fe1079f37e3c67,2,1,0.005,0xdf75054cd67217aee44b4f9e4ebc651c00330938,0.0013662004476404,2022-12-20,2022-12-20
0x29e773a798730070b341dc09e58d224fa3a55eb2,395,22,0.0,0x1b165fe4da6bc58ab8370ddc763d367d29f50ef0,0.0108650708128584,2022-11-04,2023-01-23
0x0e5d8cfd17cd13cb476a147ae12d455077929243,9,5,0.0011,0xd95a1969c41112cee9a2c931e849bcef36a16f4c,0.0201866993556676,2022-07-09,2023-01-20
0x6de41b7e39ec94b09401e759466f425d0a4c0175,27,11,0.190948,0x4dbd4fc535ac27206064b68ffcf827b0a60bab3f,0.0024475064494506,2022-11-27,2023-01-14
0xa98a5d2ff6a0039d4d01a9f4a97ad83ff3efc6a8,21,6,0.12,0xd4b80c3d7240325d18e645b49e6535a3bf95cc58,0.3503306033469693,2022-08-09,2023-01-04
0x72eba299088937ceaab3d7bde6234aee81a8bf76,1485,41,0.0,0xdac17f958d2ee523a2206206994597c13d831ec7,0.2940204112367855,2022-11-11,2023-01-23
0x12c885316ae7a0480a76c804a74899fcfee6a175,18,11,0.26868972,0x82e0b8cdd80af5930c4452c684e71c861148ec8a,0.08785683532975,2022-10-29,2022-12-17
0xa2718f9c4a4abd10e53f3f69654dced4452019da,2,1,0.008,0xdf75054cd67217aee44b4f9e4ebc651c00330938,0.0016840226194086,2022-12-19,2022-12-19
0x28af94f79e177a6fd73c1d0c98b08816f96004a1,69,28,1.1702773710327037,0xa6b71e26c5e0845f74c812102ca7114b6a896ab2,0.3928616744016823,2021-10-11,2023-01-20
0xa58843b38932a73d482e91b9b6b0bf3482d7bd67,99,35,0.0875414947,0x80c67432656d59144ceff962e8faf8926599bcf8,0.0075938680023072,2021-02-07,2023-01-04
0x867855dc3ad5ce36b0e637e8b82059f90971903c,202,16,0.0,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,0.0010932150481257,2022-10-27,2023-01-22
0xc45e7b3c7823469e3ec2a03877580a7732bf32dd,10,5,0.509305,0x932261f9fc8da46c4a22e31b45c4de60623848bf,0.0035591590067616,2022-10-26,2022-12-16
0xb08ff93dddd0430d6b33f852c01b7cc6e8bb9eed,13,6,0.3686326872009771,0x0b4d215664d1b4aa4cd05b30776aa1361f7eb83d,0.0067149823004276,2021-11-07,2022-12-30
0xb8d9bcbf1ce792c2b940efd2d82d6c3ffeadd8a7,29,17,0.075,0xdf75054cd67217aee44b4f9e4ebc651c00330938,0.0398288869815369,2020-12-29,2022-12-12
0xef79d51b67c11881228d0724a6c258a594da8276,23,18,0.16,0xd95a1969c41112cee9a2c931e849bcef36a16f4c,0.0990498707356885,2022-04-26,2023-01-23
0x704cc226d514fb5ceb64afb60c7fb832672bd81e,61,30,0.01,0x44e94034afce2dd3cd5eb62528f239686fc8f162,0.1289193416039648,2022-11-20,2023-01-23
0xb7f400e3b155f785c7cc865268539b60be84661f,2,1,0.0042217249968337,0xdf75054cd67217aee44b4f9e4ebc651c00330938,0.0020374807208846,2022-12-19,2022-12-19
0x9ab5eb709e9048f3ded631d786521744970e3b76,222,38,0.0,0x2b7a6a9a95af7cd8a2a743233e4a8d3353275133,0.0015338546042278,2022-09-30,2023-01-21
0xf8443cd19a373d185fc7cbefe5cfffac58a59fbd,26,11,0.065132,0xf8443cd19a373d185fc7cbefe5cfffac58a59fbd,0.0173932632916559,2022-09-21,2023-01-08
0x410288289875aeb54a973fdd790a1a6d205ab1fc,25,8,0.001,0x5e6df1697d38c94a77eb9f695b4d586dbf50232d,0.0,2022-10-22,2023-01-22
0x9d55e3babeebf4e24eb857082586ac7d21da0e4a,244,28,0.001,0xd95a1969c41112cee9a2c931e849bcef36a16f4c,0.0484892658566108,2022-10-23,2023-01-23
0x333fd718f4a14d0518e4be77af68919d6bbb88f9,21,10,0.0129391175412848,0x283af0b28c62c092c9727f1ee09c02ca627eb7f5,0.0009543992597022,2020-10-24,2023-01-21
0xbedd3062a3bde463b22d01bb985401729d556a8d,203,15,0.0,0xef1c6e67703c7bd7107eed8303fbe6ec2554bf6b,0.0025899874159498,2022-09-15,2023-01-21
0xa9fb220e408cd5312fd090739604f538b28f9b38,52,26,0.0538411,0xff1f2b4adb9df6fc8eafecdcbf96a2b351680455,0.0125043619707365,2022-06-03,2022-12-27
0x0b9c16d0f8be4ec3000f4f386520747d9a56fb47,217,26,0.0,0x8cc6517e45db7a0803fef220d9b577326a12033f,0.0110294171682368,2022-08-21,2022-12-29
0x7268f9cfb44ace6d905855d235c0c6e4039dbc6c,56,30,0.19617441,0x02107223e75a89b2b4e3d7d6faa26d4c55b2abc8,0.0003488771938263,2018-01-06,2023-01-14
0x7c062fa52a81cddf640a0491c50321dc9f794847,203,18,0.0,0xdf75054cd67217aee44b4f9e4ebc651c00330938,0.0154086341417666,2022-10-19,2022-12-21
0xd290ac696dc80811eee3084b7ff7a90b517b25c7,30,13,0.0104087,0x80c67432656d59144ceff962e8faf8926599bcf8,0.2372417501970268,2022-11-12,2023-01-10
0x5584a353528dfeb2fc751ab48b72d32726c79507,337,45,0.0,0x5584a353528dfeb2fc751ab48b72d32726c79507,0.0794307357159146,2021-11-09,2023-01-17
0xb45b7addd4183c2cc36b395eb1954b2c9fe2b4aa,33,10,0.01103057,0x1b165fe4da6bc58ab8370ddc763d367d29f50ef0,0.0012657328631359,2022-12-01,2023-01-21
0x6dcfd87ce921102f297d69a04510d8d4e63836ad,30,9,0.00743859,0xdac17f958d2ee523a2206206994597c13d831ec7,0.0002330857157021,2022-10-21,2023-01-23
0xf6464ddbaedbff148f6bd0ecb56d54ebbce65ef1,151,9,0.0,0x82d7f2919ead9d77998b8c449e4d0ecb2fdba0df,9.9431410407e-05,2022-12-04,2022-12-22
0xa56964a17f6fed7398b9b740f25b6792c31e8346,43,14,0.1075,0xff1f2b4adb9df6fc8eafecdcbf96a2b351680455,0.0257723419502011,2022-08-23,2022-12-29
0x4e42bd9e46444146c6ae31bc301f0ab7cf623ee7,253,28,0.0,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,0.1366921134215848,2022-08-06,2023-01-23
0x35706dfbe28425dc831af3517b41b176e009cd0d,82,57,0.0964,0x816840b298c3a326330236ac1368d3887d27a7cb,0.2040077152369943,2021-06-19,2023-01-13
0x816600ce3f5da2ae8dd4ade7b50ed83f6d592c65,39,10,0.9795,0xd95a1969c41112cee9a2c931e849bcef36a16f4c,0.0370260626675238,2022-06-19,2023-01-23
0xb271b3975773672ddd320098463dff814450f4de,8,4,0.5796022455929266,0xde30da39c46104798bb5aa3fe8b9e0e1f348163f,0.0140773808092856,2022-06-22,2023-01-21
0xc2812325cad4c4c782cbbc1164e9373371d31db2,50,30,0.004,0xcf39966d2de5d1ee035b66504bcb701adc9dda47,0.0058469354323944,2022-06-02,2023-01-01
0x00d4c071966169a82e999c99cb9468052ad506ee,183,22,0.0,0x1b165fe4da6bc58ab8370ddc763d367d29f50ef0,0.0491357451657564,2022-11-15,2023-01-22
0xc17c9e628d8c5882f1e7234c8397827113582b50,98,31,0.0463873529520911,0xd94cf0f08b44790c2b98d9b4e3eb92445372c90f,0.000161207560752,2022-01-11,2023-01-23
0x413ef9088518aa83bfb098dc09df832fe57c30f7,47,27,0.019523,0xd95a1969c41112cee9a2c931e849bcef36a16f4c,0.002150592581069,2020-09-16,2023-01-23
0xeca81e6f95cb5a474f7f3b560186a5c9cd227a2e,233,45,0.0,0xdac17f958d2ee523a2206206994597c13d831ec7,0.0063652097348239,2022-10-03,2023-01-15
0xcaa3a3c852442f06806170d137248bb21ddb0e1b,258,53,0.0,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,0.0709722159602645,2021-12-24,2022-12-20
0xbe7b6cd12f707e5e74b361b6f377f5a1bb386592,21,10,0.007,0x4dbd4fc535ac27206064b68ffcf827b0a60bab3f,0.0005823749847976,2022-02-11,2023-01-21
0xc7ab41f2513596d398e5e6e38acc68193c8ae9cd,7,3,0.11,0xdf75054cd67217aee44b4f9e4ebc651c00330938,0.0013315810551797,2022-11-30,2022-12-19
0x6fa6a7f3c4b6f3a1b3f6078bff1359f415b251b1,31,19,0.8577872210263283,0xa6b71e26c5e0845f74c812102ca7114b6a896ab2,0.0397195103947619,2021-12-26,2023-01-22
0x7369158bf8b659cde21aa3a7c6f8870766046e0a,52,31,0.0291,0x6571d6be3d8460cf5f7d6711cd9961860029d85f,0.087388009590497,2022-05-24,2023-01-12
0x24380d5a7c4239f2000fb4a6e07804a09597802e,91,33,0.15145216,0xe575282b376e3c9886779a841a2510f1dd8c2ce4,0.0638931764324778,2021-06-25,2023-01-23
0x4fbacef6ef333e111f0432153c2aa3e55052045a,160,50,0.17199,0xe572f9de3d686751290f03dbf8932d042028800e,0.1102154667855543,2022-05-10,2023-01-23
0x226e85800d93eafd967e5e0c0937f2c4b4e0f645,13,8,0.03659,0xe38871cf78712113238dd55d18f80b2c743608d3,0.000106638952287,2022-10-23,2022-12-18
0x2a70cf0d332e811bb385bf359369168e49c22991,8,6,0.095,0xdf75054cd67217aee44b4f9e4ebc651c00330938,0.027061913742198,2022-12-02,2022-12-19
0x4873178bea2dcd7022f0ef6c70048b0e05bf9017,36,12,0.015,0xe46e67fcfc40610b60aa7c8ad53263441e138097,0.061102656026418,2022-04-09,2023-01-12
0x1a0ebd5f2e24abc9cf659ede8808637e2c691717,6,5,0.154,0x15dda60616ffca20371ed1659dbb78e888f65556,0.0058050051914189,2022-11-22,2023-01-10
0x5fa7e63c8b2d0d8567e2441630a27c82bc18082b,1108,35,0.0,0x34d85c9cdeb23fa97cb08333b511ac86e1c4e258,0.0448106807554713,2022-08-30,2023-01-23
0xf82997c53c26a83530bcfd6ee82615ed20c2e6f8,5,2,0.01036061,0xdf75054cd67217aee44b4f9e4ebc651c00330938,0.0030055819734152,2022-12-05,2022-12-20
0x4f7c7d884d0670ab70f68afe693b86de01002e5a,70,25,0.04238224,0x00000000006c3852cbef3e08e8df289169ede581,0.1317317604474424,2022-01-06,2023-01-11
0xeb25e8be394653251e699752ff51dfbb84897501,47,17,0.184222134592412,0xabea9132b05a70803a4e85094fd0e1800777fbef,0.0237039862888832,2021-09-17,2023-01-22
0xfa54fdfbdc4766bc550a836ea5b76312bb32fce1,18,16,0.02,0xdf75054cd67217aee44b4f9e4ebc651c00330938,0.0272131276203256,2021-11-17,2022-12-20
0x8116c68cd78f6292b4fe2dbaa5a550b770aad31f,37,18,0.0038638962785471,0xd95a1969c41112cee9a2c931e849bcef36a16f4c,0.0168940813609705,2022-11-02,2023-01-22
0x65d3375f1e626f3bd2f35183da5a11222ecf4370,63,30,0.00351,0xdf75054cd67217aee44b4f9e4ebc651c00330938,0.0001050651703478,2021-12-19,2022-12-19
0xf905462fab0a4e890ed18024694ce9f6bf900a3f,22,10,0.3,0xdf75054cd67217aee44b4f9e4ebc651c00330938,0.0237622764279799,2022-01-13,2022-12-19
0x0e61ff4845d4e365fc8e44a410102a5b0bb2a5ee,60,28,0.12,contract_creation,0.1272437616742963,2022-03-19,2022-12-24
0x276d30c46743d02d64e81bc352ad86c2b3825ef6,37,16,0.09636726,0x57f1887a8bf19b14fc0df6fd9b2acc9af147ea85,0.0235028417834558,2022-11-01,2023-01-22
0xd0b97ecf884f93b028688f3c972681c6f3c27c34,35,12,0.0109,0x4dbd4fc535ac27206064b68ffcf827b0a60bab3f,0.0031423767569767,2022-09-26,2022-12-29
0x5756f75aa19cb5b87d61ec246424637c9b609461,60,34,0.03,0x44e94034afce2dd3cd5eb62528f239686fc8f162,0.0421229840791241,2022-04-27,2023-01-09
0x9de4443572aa0884afbc96e44bd7c57503486709,69,27,0.003,0xa6b71e26c5e0845f74c812102ca7114b6a896ab2,0.0616970433773356,2021-08-19,2023-01-23
0x531d8ff1efc36b08adf08766b2f46bdf82275fcc,4,3,0.05296278,0xd95a1969c41112cee9a2c931e849bcef36a16f4c,0.0209774883989076,2022-12-13,2023-01-17
0x60e9530984e1897249f5a6122891d47744adfa92,29,13,0.03,0x4dbd4fc535ac27206064b68ffcf827b0a60bab3f,0.0011891080085693,2022-06-24,2023-01-20
0xe2e05dd4ac6d72a33a6edee7a5a06336abc92d4d,17,12,0.1045,0xae0ee0a63a2ce6baeeffe56e7714fb4efe48d419,0.2357953290096892,2022-07-25,2023-01-06
0x00fb029f0d5e44d3098b425fc9e95b108278feba,862,43,0.36,0xdf3031b20f90f9a4a436abc4c6c567c8ddff5651,0.0001144295373343,2022-05-05,2023-01-08
0x265d5dd151b1543eff333d4b929feba3b5eaf0db,225,37,7.6171505432234e-05,0x8cc6517e45db7a0803fef220d9b577326a12033f,0.0018880911843468,2022-01-20,2023-01-19
0x2a6e21a0500395a8777256d6efd15a47f9ebaade,11,4,0.019232,0x084b1c3c81545d370f3634392de611caabff8148,0.0042959177570205,2022-12-20,2023-01-21
0x4cdf672782df8343ca802dd92119c1e74065361b,52,19,0.00575,0x408ed6354d4973f66138c91495f2f2fcbd8724c3,0.0036326395756076,2022-09-15,2022-12-24
0x420d9148b60b72bbf13b400f846043e78fa474e2,18,8,0.01900674,0xc18360217d8f7ab5e7c516566761ea12ce7f9d72,0.0039389152741574,2021-12-23,2022-12-24
0x826d00a91e3b144e8f043b480d893ed2dfdfbc86,55,20,0.02,0x1f9840a85d5af5bf1d1762f925bdaddc4201f984,0.0226844260107987,2022-08-02,2022-12-20
0x01b4f688545f75c05779d042499e880eb44747f3,39,12,0.0147,0xff1f2b4adb9df6fc8eafecdcbf96a2b351680455,0.0348891597572964,2022-07-26,2022-12-24
0xe25c305149bedba574bb87f2bd2e2814d7008d08,13,6,0.030224,0x084b1c3c81545d370f3634392de611caabff8148,0.0026572266833221,2022-10-26,2023-01-21
0xfdfbb2558612c64c976aae82b81fc51bfa09b9ad,107,48,0.0,0xd95a1969c41112cee9a2c931e849bcef36a16f4c,0.0203810145833227,2020-11-18,2023-01-22
0x4cb780fd3286f2d10199b61423d1c804bd2a5d2b,922,40,0.0,0x000000000000ad05ccc4f10045630fb830b95127,0.0217222491940764,2022-09-21,2023-01-23
0x479dfdcd59e226692176384ec7583dc38ff3f605,158,39,0.0,0x6faa19c17514891dc592ce80645732b38ca03ecf,0.0137073121288021,2022-09-13,2023-01-22
0x0c1633e0ba164a9def56d86d7c46afcbe4d28a77,447,58,0.0,0x1c7652919598b32c576d362e74f44c6e34ef7aba,0.0435668108777551,2021-08-21,2023-01-18
0x35b5ae0cf5135e7a695402687b283fd30134fc49,9,6,0.096,0xdf75054cd67217aee44b4f9e4ebc651c00330938,0.0147993250183846,2022-12-02,2022-12-19
0xcf4184d25a59b11d293d2bec0c6fdf668e1b4eb3,50,11,0.6426,0xd95a1969c41112cee9a2c931e849bcef36a16f4c,0.0019630161536252,2022-12-02,2023-01-21
0xefd74e3426f87eb43aa8ed75828590eafad3bbe9,131,40,0.1417155165338877,0xd9e1ce17f2641f24ae83637ab66a2cca9c378b9f,0.0343380250220988,2021-11-23,2023-01-22
0x75e483cca6dfe6f565f8fa3c906d5629d020da7e,349,34,0.0,0xdac17f958d2ee523a2206206994597c13d831ec7,0.0126361418213572,2022-09-11,2023-01-22
0x0e0f723e75822d0108a7ca10fe073fc1d30fbd8a,19,9,0.024232,0xd95a1969c41112cee9a2c931e849bcef36a16f4c,0.0037153023838642,2022-11-17,2023-01-21
0xb0676977c0dca297b9bc84a3da7341949dd72426,14,6,0.119232,0xdf75054cd67217aee44b4f9e4ebc651c00330938,0.0063774928564816,2022-11-20,2022-12-21
0x175d7ac3844ac969c1d17431e59ff057ad17ee3b,396,22,0.0,0xec43d8e6433e1bb63e2d03bf5bc997f3bfe80ccd,0.3232770670457583,2022-10-23,2023-01-04
0x95887457c2f4538609cc30586daa777c970de6e3,10,7,0.12094614,0x6794122e1f28f0213e7cfcfc8a4e8196c91320be,0.0030114448117852,2022-10-29,2023-01-11
0xbf5abdac5ba1ed9f155515751ceb91a3c5fd54ea,34,16,0.02012507,0x97f4d263bd882eb34d2467d673261bebce9c9415,0.0,2021-09-23,2023-01-20
0xf92e84c0eaee37765acf65df9705284d95ee4e0e,114,42,0.0,0xdf75054cd67217aee44b4f9e4ebc651c00330938,0.0038118454984738,2021-01-01,2022-12-12
0x2e6271214c2a23c94419a7e68712c704d89404dc,83,26,0.567992741575499,0x11b4d2b1c734f0ee2ba61b4afb04a67b390be212,9.165447837e-05,2021-10-12,2023-01-22
0xf3efae466248e1768c494f28bba084e8bcbfab57,40,19,0.225930151717327,0x99c9fc46f92e8a1c0dec1b1747d010903e884be1,0.0083103798902646,2021-10-06,2023-01-11
0xd4c7e6654942bec1122123d011a35d182a5ffb5b,26,14,0.0381,0x4dbd4fc535ac27206064b68ffcf827b0a60bab3f,0.0037571496060521,2022-10-22,2023-01-19
0x63e508f44a87051cf7a0848330ba2760ccf375b0,366,23,0.008,0x9b6bf20ca2b5a4fdec681e75cfa9a7a5315bf36f,0.0218148726804679,2022-11-11,2023-01-22
0xb26b35ecec2835c57cab57279126c4638c4e4c5d,21,10,0.207529,0xff1f2b4adb9df6fc8eafecdcbf96a2b351680455,0.0213480409574764,2022-09-19,2023-01-20
0x5b17654e3de26e52419b7c3f0c1332ffd3039451,23,12,0.15,0x084b1c3c81545d370f3634392de611caabff8148,0.0111462422068323,2022-05-20,2023-01-21
0x26fd3da17a15290183d8e921c4e05aaa3f0b0d47,15,10,0.19054,0xdf75054cd67217aee44b4f9e4ebc651c00330938,0.1603032968179295,2022-09-02,2022-12-14
0x71ee110a8e7966804fff0280824afff5e4aba9fd,34,10,0.299232,0x4dbd4fc535ac27206064b68ffcf827b0a60bab3f,0.0030124337314571,2022-11-29,2023-01-21
0x441a7567ce23d5508f88a05cb460095179a94db7,14,8,0.02,0xd95a1969c41112cee9a2c931e849bcef36a16f4c,0.003672871013599,2022-12-05,2023-01-19
0xe20f0928244bd2402955b920316d5390b0875735,504,22,0.0,0xd95a1969c41112cee9a2c931e849bcef36a16f4c,0.0022717822185974,2022-11-29,2023-01-23
0x235b502e4aa728b59ffc858c44001032a847b74f,12,9,0.0,0xdf75054cd67217aee44b4f9e4ebc651c00330938,0.0137350604039615,2020-12-15,2022-12-20
0xc488657549fdbe0a56da9a3a7cb14e465433c9fa,36,17,1.062164110403948,0xa6b71e26c5e0845f74c812102ca7114b6a896ab2,0.0484306874655787,2021-10-19,2023-01-22
0x23c0a6a7e048eca55d26ac284d0b02b607c42b55,67,27,0.003,0xa6b71e26c5e0845f74c812102ca7114b6a896ab2,0.0503958701333391,2021-08-19,2023-01-23
0xd87846a087fd59ea985d7e00b202d121e162982d,6,2,0.114832,0x4dbd4fc535ac27206064b68ffcf827b0a60bab3f,0.0047873847069273,2022-12-01,2022-12-10
0xaa40c59a915315349b29e9c0246cf316bf5e10b0,50,40,0.3,0x8cc6517e45db7a0803fef220d9b577326a12033f,0.0142974904248507,2021-12-14,2023-01-06
0xd552892d845858ee8da23d3ecfd903572b19cac6,105,33,0.0,0x59f6069bb2189fb28f3343111a2e884985ea2f95,0.0,2022-05-01,2023-01-19
0x1d575fffd9104dda92d177a991a6eb6ded3de6e6,16,8,0.008,0x427cfa4947cccc6db3040ab32908a7ea6d31f370,0.0089429381458362,2022-12-07,2023-01-19
0x0675305120949d8e9f506380238360d47c1d76f1,27,12,0.5593385,0x4dbd4fc535ac27206064b68ffcf827b0a60bab3f,0.0003782338965572,2022-05-12,2022-12-21
0x72e1638bd8cd371bfb04cf665b749a0e4ae38324,1510,41,0.0062597034119301,0x69fa0fee221ad11012bab0fdb45d444d3d2ce71c,0.1734191425928187,2021-10-05,2023-01-23
0xcc8734ca73d7b31b9d91d2199fe2c3b79a759f70,5,3,0.014769,0x084b1c3c81545d370f3634392de611caabff8148,0.0019674198524481,2022-12-20,2023-01-22
0xa0e6c2041a9479c7271537b498b7903857871007,77,28,0.1,0xae0ee0a63a2ce6baeeffe56e7714fb4efe48d419,0.153475941490114,2022-06-10,2023-01-21
0xbd45471c61a15ba54a611797a96ddc593bb26366,99,47,0.0040696900141792,0x80c67432656d59144ceff962e8faf8926599bcf8,0.0111026523305143,2022-03-13,2023-01-19
0x0a713fcd4197464713f05e24c07a4cf7bd2b3658,100,30,0.081,0x72ce9c846789fdb6fc1f34ac4ad25dd9ef7031ef,0.2171370663277183,2022-06-27,2023-01-22
0x688a4452b9b219edcd92068b6a754446f2c685b7,7,4,0.005,0xdf75054cd67217aee44b4f9e4ebc651c00330938,0.0463457578529306,2022-06-27,2022-12-20
0x9d15c17efc8fc93046c03ea9e71f66f790d10c1b,25,12,3.068,0x4dbd4fc535ac27206064b68ffcf827b0a60bab3f,0.0593800026500224,2022-05-10,2022-12-28
0x81fa9a39f5869c594787d28f33b3b608288f0793,15,7,0.063032,0xdf75054cd67217aee44b4f9e4ebc651c00330938,0.0191181465778928,2022-11-04,2022-12-21
0xaac8d334355eef2a8c288efef2d16a47a21608a3,24,11,0.27,0x4dbd4fc535ac27206064b68ffcf827b0a60bab3f,0.0008042588408539,2022-11-29,2022-12-29
0xe6657b71fbc4fcb15b6e57d41174a73841cc8ccd,77,26,0.014355516446981,0xe6657b71fbc4fcb15b6e57d41174a73841cc8ccd,0.0161340218871358,2022-09-16,2023-01-17
0x66b4b033b2a5b612ec59e02b4dcbdeccd8dd0f93,6,1,0.108032,0x65ce9662f2c3785281cd5262ea1f96bb0ed0b0c2,0.000143184037878,2022-12-19,2022-12-19
0x1ec16b6889bddc8fc3bac783529e3e6bb5b4b448,245,28,0.0,0x1ec16b6889bddc8fc3bac783529e3e6bb5b4b448,0.066601174883958,2022-10-22,2023-01-23
0xc3ae2ad8e36096ba3a1ec50dda59951065eaa2ff,90,41,0.14086729,0xa186d739ca2b3022b966194004c6b01855d59571,0.0962010065688296,2021-09-01,2023-01-01
0x22ab66bca3d44581ac2bf9b06a9e3571541d08fe,28,17,0.8,0xd95a1969c41112cee9a2c931e849bcef36a16f4c,0.7271366784505819,2022-06-07,2023-01-21
0xa355b6f756c7dfd1ccf4cb40d8d7d6d631d4ad15,5,3,0.014959,0x084b1c3c81545d370f3634392de611caabff8148,0.0028267185934443,2022-12-20,2023-01-21
0x14291562c0deb847e1548d3b1a6b27f21b362e46,111,36,0.0,0x14291562c0deb847e1548d3b1a6b27f21b362e46,0.014884850619766,2022-03-17,2023-01-17
0xac29c2b207c6e8e6393099d8efc556bc652a1632,22,9,0.068,0xff1f2b4adb9df6fc8eafecdcbf96a2b351680455,0.0026521977933062,2022-06-23,2023-01-08
0x6c1eeccd08ae46b1d2bf95b85c7d76dde87e9082,97,30,0.0045535267064341,0xd95a1969c41112cee9a2c931e849bcef36a16f4c,0.0014620743146847,2020-11-08,2023-01-19
0x1020ce44365d7052b715bfe59019c96de8ccee3b,52,23,0.00942384,0xc30141b657f4216252dc59af2e7cdb9d8792e1b0,0.0064589509934564,2022-10-24,2023-01-21
0xd1b80fbd26dd2f48ab99d84b4138a86f88333a05,3,1,0.01282351,0x8b22c8f1fb1da746e8d3b182302f1aa5a9804208,0.000114109422273,2022-12-20,2022-12-20
0x006d0f31a00e1f9c017ab039e9d0ba699433a28c,1024,18,0.075,0xe84bda21856ab6cca7902b7d04beae55563fd539,0.45758556262786,2022-11-28,2023-01-23
0x3b581e3867dbd55ced1b36342a48fdb4095abbc3,12,7,0.0615696,0x150f94b44927f078737562f0fcf3c95c01cc2376,0.0053531837813237,2022-12-05,2023-01-23
0x4332e826885394b3e4b6ec550b465fa56ba27834,510,27,0.5,0x1111111254fb6c44bac0bed2854e76f90643097d,0.3832545296055201,2022-06-11,2023-01-23
0x9a31af848f91740e0eb72d845107886d944d0a2d,10,6,0.03,0xdf75054cd67217aee44b4f9e4ebc651c00330938,0.0004445983605586,2022-05-26,2022-12-20
0xe82cca44c5130634a7f0dbdc809506bc0e67d4a1,27,18,0.799,0xff1f2b4adb9df6fc8eafecdcbf96a2b351680455,0.0816002993818584,2022-06-06,2023-01-23
0x4fe53e953f1ff4454d144cb6f4fee3f2ca9363fe,478,12,0.0,0x6b7a87899490ece95443e979ca9485cbe7e71522,0.5332570415181221,2022-11-22,2023-01-23
0xd45dec2fb1a227faaf04150e6289752b154b6d55,341,42,0.1,0xd95a1969c41112cee9a2c931e849bcef36a16f4c,0.5492529702283472,2022-08-16,2023-01-21
0x838358e6a0118fd8cc77f500593abe6327c86903,24,14,0.2,0xabea9132b05a70803a4e85094fd0e1800777fbef,0.1194141994774894,2022-08-16,2023-01-21
0x2db863b6bec81f1c590762562571fc9abef0513f,30,10,0.3679,0x15dda60616ffca20371ed1659dbb78e888f65556,0.0061187760602227,2022-09-17,2023-01-09
0xfb1e646c0b1c44e372844ccb3aa2650ca08ac3fd,49,26,0.272,0x42dc0cecefbaf8e81d631a75fa212510c347f66b,0.0988763920106171,2022-04-26,2023-01-07
0xe2a3d5b758d9770cb5c7dcc24164dcf4fce3d59d,19,7,0.190948,0x4dbd4fc535ac27206064b68ffcf827b0a60bab3f,0.0024666833522865,2022-11-27,2023-01-14
0x1ed4e142f0bda492f724cc412d1b27657548cc48,13,6,0.251547,0xa186d739ca2b3022b966194004c6b01855d59571,0.0027178142928747,2022-12-04,2023-01-19
0xc2933176a9be2116721a2681e042111ad22f8266,463,52,0.0,0xfaba6f8e4a5e8ab82f62fe7c39859fa577269be3,0.0085649137877328,2020-10-28,2023-01-21
0x21bfe7fc06ad88b52090cca57b6b5db0fc3a6b10,5,5,0.00929183,0xa3c81f1f2598d5fb5447d95aa03f31bba7f1dd21,0.00114529308526,2022-12-18,2023-01-04
0x5851ccec6afdbbc4dcf3b22b0b93dc0943241cbc,63,33,0.38,0x0e3efd5be54cc0f4c64e0d186b0af4b7f2a0e95f,0.0922417572606221,2021-12-09,2023-01-22
0xfef94ebc67c4dedcdbb2bad10b4aa376aceba958,16,9,0.023,0xdf75054cd67217aee44b4f9e4ebc651c00330938,0.0060496827872859,2021-10-02,2022-12-17
